title	tags
RT @anandavardhanan: We fear, in particular, that the careful exclusion of Muslims from the ambit of the Bill will greatly strain the plura…	['muslims']
RT @AmyMek: UN Chief Says Islamic Terror is a Consequence of FEARING IslamOrganization of Islamic Cooperation docs revealed instructions…	['muslims']
RT @jxdrxxn: A genocide happening in China where millions of muslims are tortured, raped and killed.The media: https://t.co/9bVYSI8252	['muslims', 'muslims']
RT @Aisyahhassan9: Ya Allah Save The Muslims In GazaYa Allah Save The Muslims In PakistanYa Allah Save The Muslims In YemanYa Allah Save…	['muslims']
RT @jxdrxxn: A genocide happening in China where millions of muslims are tortured, raped and killed.The media: https://t.co/9bVYSI8252	['muslims', 'muslims']
RT @jxdrxxn: A genocide happening in China where millions of muslims are tortured, raped and killed.The media: https://t.co/9bVYSI8252	['muslims', 'muslims']
RT @toathkoshur: @SaveSabrimala @Nalai_maer @skaul4 @KoshurYaar @Basheer62967081 @annrosh_ @rajiv_pandit @Phoenixx_100 @MehJohar @ali_jan00…	['muslims']
RT @Sanjay_Dixit: Ambedkar's views were closer to RSS than Left-liberals think. ⁦@UdayMahurkar⁩ contends that Ambedkar was closer to Savark…	['muslims']
RT @AmyMek: Muhammad made top 10 most popular baby names in USA for the 1st timeAmerica wasn't paying attention in 2015 when Sheikh Ayed…	['muslims']
RT @KKMoriconi: Just a reminder:There are over 5,000 #Muslims running for an office across our country in 2020!Americans must NOT allow…	['Muslims']
@RandPaul The most virulent anti American propaganda machine in the world is called Aljazeera, and its in Qatar! Fo… https://t.co/4NebEqZ5TH	['muslims']
RT @BruceAlrighty45: Coming⤵️ to a neighborhood near you if we don’t stop Muslims immigrating.Must ban ALL Muslims &amp; start deporting. Man…	['muslims']
RT @desimojito: Call herself secular Muslim but hate real secular muslims. Lol https://t.co/FL2rThgF99	['muslims']
@ExpressNewsPK N what about your takbur you a stigma on name of Muslims	['muslims']
RT @jishaq1: Christians Twitter swore they know the teachings of Islam, so Muslims should always do as they want, you make jokes with Jesus…	['muslims']
Those anti India perverts, who won with Hindu votes also, are vociferously opposing the CAB &amp; fighting for Muslims'… https://t.co/t7n3VTcxUi	['muslims']
RT @kumarnandaj: "Not quoting Ambedkar's views on Muslims in a Ambedkar versus RSS debate is perhaps the greatest evidence of the intellect…	['muslims']
RT @noconversion: Muslims have Lakhs of Madrasa Christians have thousands of Bible School and Convent school ....How many Hindu Gurukul h…	['muslims']
RT @salmaahaf: May Allah help the Muslims of Palestine.May Allah help the Muslims of Syria.May Allah help the Muslims of Burma.May Allah…	['muslims']
The most virulent anti American propaganda machine in the world is called Aljazeera, and its in Qatar! For over 2 d… https://t.co/Z5zUNOwmHL	['muslims']
RT @TosinOlugbenga: Islam is from the Middle East, so they are core Muslim countries &amp; they made these Quaran cakes. But some crass illit…	['muslims']
@rohini_sgh I support #CAB Intruder shall find other country for themselves, there are enough Muslims majority cou… https://t.co/rU1qyn3NSg	['CAB']
RT @mvmeet: Mufti- I guess India is not a country of Muslims anymoreOwaisi-After the implementation of NRC India will be like IsraelCon…	['muslims']
RT @ambedkariteIND: Today, if the Citizen Amendment Bill is passed in the Lok Sabha, then the constitution of the country is hurt, the BJP…	['muslims']
RT @royally_fiery: The most hilarious bit is it's Hindus fighting in favor of illegal Muslims. They fought for illegal Mosque at Ayodhya. A…	['muslims']
RT @snapnchat: Please Note #CitizenshipAmendmentBill2019 isn't a tool to divert attention from failing economyThis bill is being tabled i…	['CitizenshipAmendmentBill2019']
RT @vinayak_jain: Good that Congress is showing off openly that for the party minorities only consist of Muslims and not Jains, Buddhists o…	['muslims']
RT @Ssaniya25: CAB is designed to exclude Muslims. You hate us, our religion, our identity, our people and still have an audacity to call…	['muslims']
RT @sharmaAvl: Bang on!Listen in to how beautifully @himantabiswa demolishes the false narrative created around CAB &amp; article 14, by the…	['muslims']
@ChetanAhimsa You are fukking insane. !There are 50 countries for Muslims.Where are countries for persecuted Ja… https://t.co/Nk3CEJB9F9	['muslims']
RT @macharajarao: @khanumarfa Either you do not know anything about the Bill or you deliberately tell lies to create a false image.Let me…	['muslims']
RT @khanumarfa: #CitizenshipAmendmentBill is set to change the basic character of India. Muslims can do nothing but helplessly see themselv…	['CitizenshipAmendmentBill']
RT @TRILOKHNATH: Those anti India perverts, who won with Hindu votes also, are vociferously opposing the CAB &amp; fighting for Muslims' rights…	['muslims']
RT @imMAK02: NRC and CAB are the Nuremberg laws for Indian Muslims. These bills are the first step toward concentration centers.Majorit…	['muslims']
RT @Gabbar0099: Dear Indian Muslims,You, as a community, are going through difficult times, but rest assured, that most Hindus living in…	['muslims']
'Invisible Partition Of Hindus, Muslims?': Sena Attacks Citizenship BillIn Saamana, the Shiv Sena has also questi… https://t.co/ZjW8lz9w5S	['muslims']
RT @imasurvivor66: Radical Islamic extremist terrorists can't be rehabilitated, this isn't all Muslims before the racist card is pulled. Th…	['muslims']
RT @BaybiiYoda: I am a #LGBTQ #ExMuslimMuslims kill me in :EgyptYemenSudanSaudi ArabiaIranMaldive IslandsMauritaniaPakistanSoma…	['LGBTQ', 'ExMuslim']
RT @vihanaary: Over 65% refugees are MuslimsSaudi Arabia, Qatar, United Arab Emirates, Bahrain, Kuwait.....are all 100% percent Islamic…	['muslims']
RT @agarwalth: Social crimes have grown up under Modi rule specially by Shanti doots. Ignoring and saving them is a part of WINNING TRUST O…	['muslims']
RT @RituRathaur: India is a 10000 year old civilizational nation and it's govt has a civilizational responsibility to take care of all reli…	['muslims']
RT @DracoGranger: Now we can finally get some action against China now that animal cruelty is involved and it’s not just Muslims being tort…	['muslims']
RT @khanumarfa: #CitizenshipAmendmentBill is set to change the basic character of India. Muslims can do nothing but helplessly see themselv…	['CitizenshipAmendmentBill']
@dchivall @GeorgeMonbiot Like judges being enemies of the people. All Muslims being terrorists. It’s gone too far.… https://t.co/qXw57clpoz	['muslims']
RT @IndiaNisha18: The video is from Nakhatrana taluk of Kutch district (Gujarat).Look how Hindu Families have been targeted by Muslims.…	['muslims']
RT @Ssaniya25: CAB is designed to exclude Muslims. You hate us, our religion, our identity, our people and still have an audacity to call…	['muslims']
RT @KhaledBeydoun: Islam is NOT - and has never been - an "Arab religion." Particularly in the U.S.In fact, Islam was predominantly pract…	['muslims']
RT @IamKamranMirza: #CitizenshipAmendmentBill is Against the Constitution of India, and a "Dirty Communal Move" from BJP to divide Hind…	['CitizenshipAmendmentBill']
RT @syarcastic: Muslims need to stop romanticising Makkah — just bc you found love in Makkah, or get married there or go to your honeymoon…	['muslims']
RT @SmokingSkills_: It will take just a minute for you to go and read that #CitizenshipAmendmentBill has nothing to do with Indian Muslims.…	['CitizenshipAmendmentBill']
RT @saket71: Indian #Hindus are angry with #CitizenshipAmendmentBill because it offers shelter to fellow Hindus, persecuted in neighbouring…	['Hindus', 'CitizenshipAmendmentBill']
RT @Memeghnad: ET Mohammad Bashir (IUML): It is a dark day. This is the first time a law is coming that is dividing the population between…	['muslims']
RT @PrisonPlanet: The idea that Muslims don’t drink alcohol is hilariously naive. https://t.co/A9lD9Qqgf8	['muslims']
@JDBtheROCKING6 Sam could you help to report this account ? He’s made racist remarks on Asim Riaz.… https://t.co/ksr2NUIRHs	['muslims']
RT @imMAK02: NRC and CAB are the Nuremberg laws for Indian Muslims. These bills are the first step toward concentration centers.Majorit…	['muslims']
RT @khanumarfa: #CitizenshipAmendmentBill is set to change the basic character of India. Muslims can do nothing but helplessly see themselv…	['CitizenshipAmendmentBill']
RT @prabhatkumar76: @khanumarfa In the bill there is No Reference Of "Indian" Muslims but we can expect this hue &amp; cry from Those who remai…	['muslims']
Only for the killer 'amendment bill"                 to muslims and opposition is                 like death now!	['muslims', 'muslims']
RT @insouicant: So, most sensible ppl would say "He off his nut" Right?Crazy or not, HE'S SERIOUS &amp; HE'S NOT ALONE!Its a real plan devise…	['muslims']
RT @yofiras: Juice world dies, 3 hrs later the whole world shares it.. Muslims suffering in China for ages now &amp; no one cares. Muslims bei…	['muslims']
RT @MirMAKOfficial: According to The World Travel &amp; Tourism Council#India generated $240 billion in tourism revenues last year. 9.2% of G…	['India']
RT @TosinOlugbenga: Islam is from the Middle East, so they are core Muslim countries &amp; they made these Quaran cakes. But some crass illit…	['muslims']
RT @Charmingfunmi1: @_Sufy2 But ayam confused Is it not d same God we Yoruba Muslims re worshipping ds Hausa Muslims re worshipping also	['muslims']
RT @Sanjay_Dixit: The inimitable @TarekFatah In Aap Ki Adalat (Full Episode) - From Im the Dim to fakery of Indian Muslims. Predicts the en…	['muslims']
RT @imMAK02: NRC and CAB are the Nuremberg laws for Indian Muslims. These bills are the first step toward concentration centers.Majorit…	['muslims']
RT @Ssaniya25: CAB is designed to exclude Muslims. You hate us, our religion, our identity, our people and still have an audacity to call…	['muslims']
@yeoreum_evyent yeah i have dreams too but we muslims probably yk harder because of our religion too. Anyway thanks… https://t.co/VKo6mpimzx	['muslims', 'religion', 'muslims']
RT @SreenivasanJain: my eyes. https://t.co/haa8hCLK3I	['muslims']
RT @waglenikhil: Careful Exclusion Of Muslims : 750 Scientists, Academics Ask Govt To Withdraw Citizenship Bill | HuffPost India https://t.…	['muslims']
RT @jollywell: Q to @TOIIndiaNews ..y would Muslims be persecuted in afgh Pak n BD? Last heard these were all Islamic states. 2 of these we…	['muslims']
RT @desimojito: Call herself secular Muslim but hate real secular muslims. Lol https://t.co/FL2rThgF99	['muslims']
RT @adamkelwick: "Tolerance should lead to cooperation between religions and we see this when the early generations of Muslims would defend…	['muslims']
@SolahudeenYusuf Subhanallah, you should know better than to say XY Muslim is better than XY Muslim. Islamic knowle… https://t.co/leL5dasxPw	['muslims']
RT @vihanaary: Over 65% refugees are MuslimsSaudi Arabia, Qatar, United Arab Emirates, Bahrain, Kuwait.....are all 100% percent Islamic…	['muslims']
RT @desimojito: Call herself secular Muslim but hate real secular muslims. Lol https://t.co/FL2rThgF99	['muslims']
RT @ijaola_ibrahim: David Oyedepo, Mathew Ashimolowo, Johnson Suleman, TB Joshua and Tunde Bakare were all  Muslims.🚶...is it bcos Islam…	['muslims']
RT @jxdrxxn: A genocide happening in China where millions of muslims are tortured, raped and killed.The media: https://t.co/9bVYSI8252	['muslims', 'muslims']
@DavidHundeyin @amasonic Christians and muslims living apart in Jos is very recent history, owing to the crises.U… https://t.co/9fQgRSwdar	['muslims', 'muslims']
RT @Aisyahhassan9: Ya Allah Save The Muslims In GazaYa Allah Save The Muslims In PakistanYa Allah Save The Muslims In YemanYa Allah Save…	['muslims']
RT @PenAbdull: The Muslims of today have become so weak in terms true scholarship to such an extent that it takes non-Muslims to define to…	['muslims']
RT @jxdrxxn: A genocide happening in China where millions of muslims are tortured, raped and killed.The media: https://t.co/9bVYSI8252	['muslims', 'muslims']
#CitizenshipAmendmentBill2019 gives refuge to minorities from neighbors, is dubbed "anti-minority." 😆Why? Because… https://t.co/cwnKCOBVTO	['CitizenshipAmendmentBill2019']
RT @somiscellany: Just here to qualify that you cannot ‘provoke’ anybody into committing murder just by holding a religious event. Any narr…	['murder', 'muslims']
RT @sharmaAvl: Bang on!Listen in to how beautifully @himantabiswa demolishes the false narrative created around CAB &amp; article 14, by the…	['muslims']
RT @ihansraj: Citizenship Amendment Bill (#CABBill) doesn't only stand against the values of the Constitution but also delegitimises the As…	['CABBill']
RT @Ssaniya25: CAB is designed to exclude Muslims. You hate us, our religion, our identity, our people and still have an audacity to call…	['muslims']
RT @sanjukta: 90% either don't know or don't care about #CitizenshipAmendmentBill or the secular nature of India or why it should be protec…	['CitizenshipAmendmentBill']
RT @Gabbar0099: Dear Indian Muslims,You, as a community, are going through difficult times, but rest assured, that most Hindus living in…	['muslims']
We are against #CitizenshipAmendmentBill2019	['CitizenshipAmendmentBill2019']
RT @BruceAlrighty45: Coming⤵️ to a neighborhood near you if we don’t stop Muslims immigrating.Must ban ALL Muslims &amp; start deporting. Man…	['muslims']
RT @somiscellany: Just here to qualify that you cannot ‘provoke’ anybody into committing murder just by holding a religious event. Any narr…	['murder', 'muslims']
RT @Aisyahhassan9: Ya Allah Save The Muslims In GazaYa Allah Save The Muslims In PakistanYa Allah Save The Muslims In YemanYa Allah Save…	['muslims']
I just woke up few minutes ago and discovered my yesterday game I bought from @LUCASODDS played well#Ghana… https://t.co/Y59gAKk8np	['Ghana']
RT @DracoGranger: Now we can finally get some action against China now that animal cruelty is involved and it’s not just Muslims being tort…	['muslims']
RT @imMAK02: Sole purpose of CAB is to target Muslims and make them 2nd class citizen officially. Opposition parties must vote AGAINST th…	['muslims']
RT @DeborahVanderH2: Be very careful who you vote for.  If you came to this country to be free, don’t vote the same injustice.  If you came…	['muslims']
RT @UdayMahurkar: My piece on how Ambedkar, RSS n Savarkar were 1 on most ideological issues n how attempts of Lefists, intellectuals like…	['muslims']
RT @jxdrxxn: A genocide happening in China where millions of muslims are tortured, raped and killed.The media: https://t.co/9bVYSI8252	['muslims', 'muslims']
RT @TariqAyyubi: We can't allow facist government to decide the future of Indian muslims.So plz stand up against CAB.#VoteAgainstCAB	['VoteAgainstCAB']
RT @PenAbdull: The Muslims of today have become so weak in terms true scholarship to such an extent that it takes non-Muslims to define to…	['muslims']
RT @teewaddle: https://t.co/6fTxpFoNYSsince yall keep giving this tweet attention...here’s what you can do to help the crisis in china wi…	['muslims']
RT @iamAKHTER: Shias Voted for BJP on so many seats but #CitizenshipAmendmentBill is against Shias too. What did u get ?? Ehsan Jafri was a…	['CitizenshipAmendmentBill']
RT @MichaelMburu_: Muslims don't speak out on the religious racism and the killings of Christians in the ARAB Emirates but they want to tel…	['muslims']
RT @makloubae: Heaven on earth for muslims. wallahi i jus want to experience this ONCE ya Rabb https://t.co/DeN6nm0Twe	['muslims']
RT @imMAK02: NRC and CAB are the Nuremberg laws for Indian Muslims. These bills are the first step toward concentration centers.Majorit…	['muslims']
RT @kazhugan: Scientists speak against #CitizenshipAmendmentBill. Simple, elegant, to the point."We note that Article 14 prohibits the St…	['CitizenshipAmendmentBill']
RT @drshamamohd: #CitizenshipAmendmentBill2019 is an insult to Muslims &amp; against our constitution. This bill is tabled in Parliament by the…	['CitizenshipAmendmentBill2019']
RT @sagarikaghose: The #CitizenshipAmendmentBill2019 violates Article 14 of Constitution providing equality before the law and Article 15 p…	['CitizenshipAmendmentBill2019']
RT @TalbertSwan: This happened in the WH. Evangelicals thanking God for taking food stamps from 700,000 people, separating brown children f…	['muslims']
RT @syarcastic: Muslims need to stop romanticising Makkah — just bc you found love in Makkah, or get married there or go to your honeymoon…	['muslims']
RT @ihansraj: Citizenship Amendment Bill (#CABBill) doesn't only stand against the values of the Constitution but also delegitimises the As…	['CABBill']
RT @ramgopaldass_77: @RavinarIN @drshamamohd Yes, it must be made loud and clear to modern day #MuslimLeague thakelis like this Shama Moham…	['MuslimLeague']
RT @jihadwatchRS: “Moderate” Malaysia: Six Muslims get jail, fine for going to picnic at waterfall instead of Friday prayers https://t.co/x…	['muslims']
RT @khanumarfa: #CitizenshipAmendmentBill is set to change the basic character of India. Muslims can do nothing but helplessly see themselv…	['CitizenshipAmendmentBill']
RT @Aisyahhassan9: Ya Allah Save The Muslims In GazaYa Allah Save The Muslims In PakistanYa Allah Save The Muslims In YemanYa Allah Save…	['muslims']
RT @somiscellany: Just here to qualify that you cannot ‘provoke’ anybody into committing murder just by holding a religious event. Any narr…	['murder', 'muslims']
RT @scroll_in: #CitizenshipAmendmentBill has led to ‘invisible partition of Hindus and Muslims’: Shiv Sena attacks BJPhttps://t.co/aXyj6XX…	['CitizenshipAmendmentBill']
RT @vaishali_gj: Will not let you divide us again#IndiaRejectsCAB #VoteAgaistCAB #CitizenshipAmendmentBill2019 https://t.co/K47zWxY3MS	['IndiaRejectsCAB', 'VoteAgaistCAB', 'CitizenshipAmendmentBill2019']
RT @khanumarfa: #CitizenshipAmendmentBill is set to change the basic character of India. Muslims can do nothing but helplessly see themselv…	['CitizenshipAmendmentBill']
RT @imMAK02: NRC and CAB are the Nuremberg laws for Indian Muslims. These bills are the first step toward concentration centers.Majorit…	['muslims']
RT @jxdrxxn: A genocide happening in China where millions of muslims are tortured, raped and killed.The media: https://t.co/9bVYSI8252	['muslims', 'muslims']
@MirMAKOfficial This simply means that muslims of India has remain no choice except the fight for their fundamental rights.	['muslims', 'muslims']
RT @porbotialora: What will happen to the Bangladeshi Muslims who convert in fear of NRC?Will they be allowed to stay or not?No of ille…	['muslims']
RT @desimojito: Call herself secular Muslim but hate real secular muslims. Lol https://t.co/FL2rThgF99	['muslims']
RT @akanksha861: @Ssaniya25 Do tell us where should persecuted Hindus go because India is the only country left for them.Nobody stated ab…	['muslims']
RT @Ssaniya25: CAB is designed to exclude Muslims. You hate us, our religion, our identity, our people and still have an audacity to call…	['muslims']
RT @imMAK02: NRC and CAB are the Nuremberg laws for Indian Muslims. These bills are the first step toward concentration centers.Majorit…	['muslims']
RT @real_sarita_M: I am seeing a lot of tweets   from ppl who r pointing out muslims and others who r pointing out hindus and protesting ab…	['muslims', 'muslims']
RT @sankrant: #CitizenshipAmendmentBill2019 gives refuge to minorities from neighbors, is dubbed "anti-minority." 😆Why? Because Indian "s…	['CitizenshipAmendmentBill2019']
RT @Awwalamoo: It's sad to see people fight for the Qur'an so much but ignore a lot of teachings from it. Going through the comments on the…	['muslims']
RT @sankrant: #CitizenshipAmendmentBill2019 gives refuge to minorities from neighbors, is dubbed "anti-minority." 😆Why? Because Indian "s…	['CitizenshipAmendmentBill2019']
RT @desimojito: Call herself secular Muslim but hate real secular muslims. Lol https://t.co/FL2rThgF99	['muslims']
@ShariqUsSabah Indian Muslims have an unique brand of themselves, they should support CAB. allowing the Muslim refu… https://t.co/bqfNVZPmuJ	['muslims']
RT @PenAbdull: The Muslims of today have become so weak in terms true scholarship to such an extent that it takes non-Muslims to define to…	['muslims']
RT @The_mostAk: Sahih Hadiths: Muhammad consummated his marriage with Aisha when she was 9, He had sex slaves, cursed effeminate men, he…	['muslims']
why not we draw our attention on the muslims in china who r in concentration camps rather than caring about juice w… https://t.co/xWTKlQJ5i2	['muslims', 'muslims']
RT @khanumarfa: #CitizenshipAmendmentBill is set to change the basic character of India. Muslims can do nothing but helplessly see themselv…	['CitizenshipAmendmentBill']
RT @IndiasMuslims: 'Invisible Partition Of Hindus, Muslims?': Sena Attacks Citizenship BillIn Saamana, the Shiv Sena has also questioned…	['muslims']
Are you kidding me...	['muslims']
RT @saket71: Indian #Hindus are angry with #CitizenshipAmendmentBill because it offers shelter to fellow Hindus, persecuted in neighbouring…	['Hindus', 'CitizenshipAmendmentBill']
RT @imMAK02: NRC and CAB are the Nuremberg laws for Indian Muslims. These bills are the first step toward concentration centers.Majorit…	['muslims']
RT @hulk_secularism: Islamic countries muslims r more radical, communal.In India, Rohingya r doing communal violence,crimes.Assam becomin…	['muslims', 'muslims']
RT @desimojito: Call herself secular Muslim but hate real secular muslims. Lol https://t.co/FL2rThgF99	['muslims']
RT @sharmaAvl: Bang on!Listen in to how beautifully @himantabiswa demolishes the false narrative created around CAB &amp; article 14, by the…	['muslims']
RT @Ssaniya25: CAB is designed to exclude Muslims. You hate us, our religion, our identity, our people and still have an audacity to call…	['muslims']
RT @Dilsedesh: Muslims in this country are convenient political tool.1st it will be marginalized in one election&amp;in another it becomes a vo…	['muslims']
RT @desimojito: Call herself secular Muslim but hate real secular muslims. Lol https://t.co/FL2rThgF99	['muslims']
RT @jxdrxxn: A genocide happening in China where millions of muslims are tortured, raped and killed.The media: https://t.co/9bVYSI8252	['muslims', 'muslims']
RT @khanumarfa: #CitizenshipAmendmentBill is set to change the basic character of India. Muslims can do nothing but helplessly see themselv…	['CitizenshipAmendmentBill']
@im_snawaz @AmitShah @narendramodi Yeah.... Muslims are Killing Hindus in Pakistan Afghanistan &amp; Bangladesh..... Wh… https://t.co/tWNbim6pcr	['muslims']
RT @syarcastic: Muslims need to stop romanticising Makkah — just bc you found love in Makkah, or get married there or go to your honeymoon…	['muslims']
RT @rupasubramanya: I rarely ever agree with these women, but boy Tarek Fatah is a petty and despicable man. Brings shame and disgrace to C…	['muslims']
RT @TariqAyyubi: We can't allow facist government to decide the future of Indian muslims.So plz stand up against CAB.#VoteAgainstCAB	['VoteAgainstCAB']
barbaric bastards!	['muslims']
RT @sharmaAvl: Bang on!Listen in to how beautifully @himantabiswa demolishes the false narrative created around CAB &amp; article 14, by the…	['muslims']
@Ram_Guha Muslims in India should start a peaceful movement of independence. Another Muslim and a Sikh country from… https://t.co/PPkXlEdW8t	['muslims']
RT @BruceAlrighty45: After the Pensacola NAS shootings on Friday- People are questioning why we’re training Saudi pilots…Wrong Question…	['muslims']
RT @imMAK02: Sole purpose of CAB is to target Muslims and make them 2nd class citizen officially. Opposition parties must vote AGAINST th…	['muslims']
RT @AkindeleMark: Good morning @Sportyodd10 how else can I thank you and show gratitude for all the good you've done in my LIFE? you are ju…	['muslims']
RT @jxdrxxn: A genocide happening in China where millions of muslims are tortured, raped and killed.The media: https://t.co/9bVYSI8252	['muslims', 'muslims']
RT @Filsancomplains: I will never get Muslims that tweet the most sexually explicit things🥴 do you not feel cringe when you’re typing it ou…	['muslims']
RT @khanumarfa: #CitizenshipAmendmentBill is set to change the basic character of India. Muslims can do nothing but helplessly see themselv…	['CitizenshipAmendmentBill']
RT @Aisyahhassan9: Ya Allah Save The Muslims In GazaYa Allah Save The Muslims In PakistanYa Allah Save The Muslims In YemanYa Allah Save…	['muslims']
RT @ThePlacardGuy: Yes, we are saving India by throwing "illegal" immigrants out of India and by welcoming "Indians" to come here "legally"…	['muslims']
RT @desimojito: Call herself secular Muslim but hate real secular muslims. Lol https://t.co/FL2rThgF99	['muslims']
RT @syarcastic: Muslims need to stop romanticising Makkah — just bc you found love in Makkah, or get married there or go to your honeymoon…	['muslims']
RT @sharmaAvl: Bang on!Listen in to how beautifully @himantabiswa demolishes the false narrative created around CAB &amp; article 14, by the…	['muslims']
RT @MAK_193: CAB is idea to make Muslims 2nd class citizen officially. #VoteAgaistCAB https://t.co/yoKjTCqXdr	['VoteAgaistCAB']
RT @BruceAlrighty45: Coming⤵️ to a neighborhood near you if we don’t stop Muslims immigrating.Must ban ALL Muslims &amp; start deporting. Man…	['muslims']
RT @imMAK02: NRC and CAB are the Nuremberg laws for Indian Muslims. These bills are the first step toward concentration centers.Majorit…	['muslims']
RT @desimojito: Call herself secular Muslim but hate real secular muslims. Lol https://t.co/FL2rThgF99	['muslims']
RT @ThePlacardGuy: Yes, we are saving India by throwing "illegal" immigrants out of India and by welcoming "Indians" to come here "legally"…	['muslims']
RT @SayeedaWarsi: First they came for the Muslims .....and now we have @Conservatives #antisemitism Three more parliamentary candidates sta…	['antisemitism']
RT @MoTheAtheist: This should be offensive to anyone with two brain cells to rub together.Islam is a religion* Founded by an ARAB * Wors…	['religion', 'muslims']
RT @kazhugan: Scientists speak against #CitizenshipAmendmentBill. Simple, elegant, to the point."We note that Article 14 prohibits the St…	['CitizenshipAmendmentBill']
RT @somiscellany: Just here to qualify that you cannot ‘provoke’ anybody into committing murder just by holding a religious event. Any narr…	['murder', 'muslims']
@Ife_choice @Rahzcarter @RosemaryOcheze @Riqueza_cakes @Officiall_MG @PoliceNG @ArewaTwiter So leave everyone to th… https://t.co/Vcn6AgLJAF	['muslims']
@Maango_maan what about those who lost their documents in one of the massacres? For example, didn't lots of Muslims… https://t.co/k0ZqH14w0G	['muslims']
RT @BaybiiYoda: I am a #LGBTQ #ExMuslimMuslims kill me in :EgyptYemenSudanSaudi ArabiaIranMaldive IslandsMauritaniaPakistanSoma…	['LGBTQ', 'ExMuslim']
@hwa_mahdi ▧ Allah’s khalifa and His servant Nasser Mohammad Al-Yemeni declares Al-Quds the ever capital of the Mus… https://t.co/mm1PX5jgg2	['muslims']
@smgculture millions of muslims women are forced to wear it in the middle east. they could literally get k*lled if… https://t.co/cGtDOalEW8	['muslims', 'muslims']
RT @BruceAlrighty45: Coming⤵️ to a neighborhood near you if we don’t stop Muslims immigrating.Must ban ALL Muslims &amp; start deporting. Man…	['muslims']
RT @sharmaAvl: Bang on!Listen in to how beautifully @himantabiswa demolishes the false narrative created around CAB &amp; article 14, by the…	['muslims']
RT @Aisyahhassan9: Ya Allah Save The Muslims In GazaYa Allah Save The Muslims In PakistanYa Allah Save The Muslims In YemanYa Allah Save…	['muslims']
RT @saket71: Indian #Hindus are angry with #CitizenshipAmendmentBill because it offers shelter to fellow Hindus, persecuted in neighbouring…	['Hindus', 'CitizenshipAmendmentBill']
RT @MAK_193: RSS is on their work. CAB is the first stage for mass conversion #GharWapasi of Muslims. #VoteAgainstCAB #CitizenshipAmendme…	['GharWapasi', 'VoteAgainstCAB']
Till now in any situation of communal clashes, police used to target MuslimsNow role is given to government to ta… https://t.co/D0UkAQi3OQ	['muslims']
RT @Sanjay_Dixit: Ambedkar's views were closer to RSS than Left-liberals think. ⁦@UdayMahurkar⁩ contends that Ambedkar was closer to Savark…	['muslims']
You would see pimps masquerading as journalists interviewing Muslims as they celebrate NRC.	['muslims']
RT @arabnews: @FaisalJAbbas @YouGov @arab_strategy @Ed_Husain @OmarSaifGhobash #ArabStrategyForum: The reforms in #SaudiArabia aren’t just…	['ArabStrategyForum', 'SaudiArabia']
@TasiuAl I think it is based on assumptions and misconceptions, biases and prejudices that people have against Isla… https://t.co/2afdOQcV7C	['muslims']
RT @PrisonPlanet: The idea that Muslims don’t drink alcohol is hilariously naive. https://t.co/A9lD9Qqgf8	['muslims']
RT @BruceAlrighty45: Coming⤵️ to a neighborhood near you if we don’t stop Muslims immigrating.Must ban ALL Muslims &amp; start deporting. Man…	['muslims']
RT @jxdrxxn: A genocide happening in China where millions of muslims are tortured, raped and killed.The media: https://t.co/9bVYSI8252	['muslims', 'muslims']
@s_hers @garamchaiii Indian Muslims are more in number than the whole Arab Muslims and European combined and yet th… https://t.co/7JyGX3SxSh	['muslims']
RT @Talkmaster: 78 years after Pearl Harbor we can still mention that it was the Japanese who attacked us, but God help us if we mention th…	['muslims']
RT @BaybiiYoda: I am a #LGBTQ #ExMuslimMuslims kill me in :EgyptYemenSudanSaudi ArabiaIranMaldive IslandsMauritaniaPakistanSoma…	['LGBTQ', 'ExMuslim']
RT @imMAK02: NRC and CAB are the Nuremberg laws for Indian Muslims. These bills are the first step toward concentration centers.Majorit…	['muslims']
RT @TarekFatah: Group of #Muslims in #Norway beat and rob a #Christian street preacher; threaten to kill him if he does not convert to #Isl…	['Muslims', 'Norway', 'Christian']
RT @mhysaofdragon: We're in the middle of a holocaust, please sign this in an effort to free innocent muslims from the concentration camps…	['muslims', 'muslims']
RT @MADANI_SMS: The Blessings of Du’ā (Supplication)The Holy Prophet ﷺ said,‘My Ummaĥ will enter their graves with their sins but they…	['muslims']
RT @RavinarIN: The only ones protesting #CAB are Muslims of all denominations... Not surprising at all... Given that they had Pakistan beca…	['CAB']
RT @Aisyahhassan9: Ya Allah Save The Muslims In GazaYa Allah Save The Muslims In PakistanYa Allah Save The Muslims In YemanYa Allah Save…	['muslims']
RT @sharmaAvl: Liberals today are beating their chests for Ahmadiyas.Ahmadiya were those who divided India &amp; were the most pronounced bac…	['muslims']
RT @e_jalna: 'Invisible Partition Of Hindus, Muslims?': Sena Attacks Citizenship BillIn Saamana, the Shiv Sena has also questioned whethe…	['muslims']
@ajitanjum Nehru Gandhi follower ?Nation was divided into india and pakistan based on religion by Congress, none… https://t.co/VeZkVM8GXk	['religion', 'muslims']
RT @jxdrxxn: A genocide happening in China where millions of muslims are tortured, raped and killed.The media: https://t.co/9bVYSI8252	['muslims', 'muslims']
RT @Witmi10A: Naval Air Station shooter wrote manifesto condemning US as 'nation of evil:' reporthttps://t.co/Yi5apC7u2zAnd Muslims won…	['muslims']
RT @faegonometry: medieval muslims: discovering how to distill crude oil into kerosene, making nitric + sulphuric acid, inventing the syrin…	['muslims']
